Date,,occur_time,poss_date,poss_time,MaxOfnum_victims,,Avg Day,,UC2 Literal,neighborhood,x,y
1/29/17,,20:00:00,1/29/17,10:00:00,1,,7,,1,1,-84.38681,33.75833
1/29/17,,22:00:00,1/29/17,4:00:00,1,,7,,1,8,-84.36533,33.76115
1/29/17,,0:30:00,1/29/17,10:30:00,1,,7,,1,84,-84.31375,33.76342
1/29/17,,7:45:00,1/22/17,13:00:00,1,,7,,1,199,-84.42667,33.78524
1/29/17,,12:00:00,1/28/17,12:00:00,1,,8,,1,149,-84.36556,33.71686
1/29/17,,23:07:00,1/28/17,23:07:00,1,,6,,2,73,-84.37307,33.80052
1/29/17,,1:00:00,1/29/17,11:00:00,1,,7,,1,3,-84.39741,33.73415
1/29/17,,11:00:00,1/29/17,11:19:00,3,,7,,9,80,-84.43291,33.77067
1/29/17,,11:21:00,1/29/17,11:21:00,1,,7,,2,82,-84.36519,33.80748
1/29/17,,14:00:00,1/29/17,10:00:00,1,,7,,8,62,-84.40786,33.72218
1/29/17,,3:00:00,1/29/17,8:00:00,1,,7,,3,1,-84.39603,33.76134
1/29/17,,20:00:00,1/28/17,15:00:00,2,,8,,1,70,-84.42897,33.74663
1/29/17,,14:00:00,1/29/17,11:55:00,1,,7,,8,118,-84.3759,33.84183
1/29/17,,12:00:00,1/29/17,12:00:00,1,,7,,1,72,-84.39527,33.71767
1/29/17,,23:00:00,1/29/17,7:00:00,1,,7,,1,118,-84.37753,33.84254
1/29/17,,21:30:00,1/29/17,12:30:00,1,,7,,1,26,-84.36076,33.75685
1/29/17,,12:20:00,1/29/17,12:40:00,1,,7,,1,11,-84.41363,33.68133
1/29/17,,19:45:00,1/29/17,12:42:00,1,,8,,1,51,-84.382,33.78405
1/29/17,,19:00:00,1/29/17,13:00:00,1,,7,,8,84,-84.31577,33.76316
1/29/17,,14:30:00,1/29/17,14:30:00,1,,7,,3,70,-84.41431,33.73173
1/29/17,,0:00:00,1/29/17,13:00:00,1,,7,,1,187,-84.38105,33.72186
1/29/17,,10:45:00,1/29/17,13:20:00,1,,7,,8,19,-84.4226,33.70605
1/29/17,,11:00:00,1/29/17,13:00:00,1,,7,,8,129,-84.53363,33.69253
1/29/17,,13:00:00,1/29/17,13:33:00,1,,7,,1,62,-84.40188,33.7297
1/29/17,,0:00:00,1/29/17,13:30:00,1,,6,,1,1,-84.38208,33.76909
1/29/17,,14:01:00,1/29/17,14:09:00,1,,7,,2,21,-84.45214,33.7774
1/29/17,,13:00:00,1/29/17,13:30:00,1,,7,,8,51,-84.38745,33.79607
1/29/17,,8:00:00,1/29/17,14:51:00,1,,8,,1,1,-84.38755,33.76226
1/29/17,,14:00:00,1/29/17,15:00:00,1,,7,,2,17,-84.36116,33.85252
1/29/17,,15:00:00,1/29/17,15:10:00,1,,7,,3,162,-84.31296,33.74147
1/29/17,,15:00:00,1/29/17,16:00:00,1,,7,,2,26,-84.34915,33.76686
1/29/17,,16:30:00,1/28/17,17:30:00,1,,6,,2,70,-84.41543,33.73758
1/29/17,,8:00:00,1/29/17,16:29:00,1,,7,,9,31,-84.50923,33.74214
1/29/17,,21:00:00,1/29/17,16:00:00,1,,7,,6,,-84.50104,33.67304
1/29/17,,16:20:00,1/29/17,16:43:00,1,,7,,1,11,-84.41029,33.6824
1/29/17,,16:45:00,1/29/17,17:05:00,1,,7,,8,66,-84.48681,33.6962
1/29/17,,17:24:00,1/29/17,17:40:00,1,,7,,2,17,-84.37075,33.84911
1/29/17,,18:00:00,1/29/17,19:00:00,1,,7,,1,153,-84.44248,33.80114
1/29/17,,19:50:00,1/29/17,20:00:00,1,,7,,2,103,-84.37156,33.67225
1/29/17,,16:00:00,1/29/17,20:15:00,1,,7,,1,150,-84.51877,33.69306
1/29/17,,16:30:00,1/29/17,20:30:00,1,,7,,1,58,-84.3643,33.82266
1/29/17,,10:30:00,1/29/17,20:00:00,1,,7,,1,66,-84.48973,33.69389
1/29/17,,20:30:00,1/29/17,21:11:00,1,,7,,8,11,-84.40807,33.69014
1/29/17,,20:50:00,1/29/17,22:30:00,1,,7,,8,88,-84.41842,33.75897
1/29/17,,21:48:00,1/29/17,22:00:00,1,,7,,1,108,-84.34994,33.718
1/29/17,,22:10:00,1/29/17,22:10:00,1,,7,,8,9,-84.3928,33.72287
1/29/17,,22:00:00,1/29/17,22:15:00,1,,7,,9,1,-84.38524,33.76764
1/29/17,,22:10:00,1/29/17,22:15:00,3,,7,,1,119,-84.35767,33.77347
1/29/17,,22:30:00,1/30/17,22:30:00,1,,1,,1,107,-84.38199,33.85732
1/29/17,,23:28:00,1/29/17,23:28:00,1,,7,,3,,-84.44958,33.8209
1/29/17,,23:30:00,1/29/17,23:38:00,1,,7,,6,91,-84.41629,33.756
1/29/17,,21:00:00,1/29/17,23:40:00,1,,7,,1,2,-84.4119,33.78345
1/29/17,,23:40:00,1/29/17,23:49:00,1,,7,,3,14,-84.43206,33.76333
1/29/17,,23:30:00,1/29/17,23:40:00,1,,7,,1,49,-84.40403,33.77331
1/29/17,,19:30:00,1/29/17,20:10:00,1,,7,,2,,-84.43652,33.64201
1/29/17,,22:15:00,1/28/17,22:25:00,1,,6,,1,73,-84.36852,33.81034
1/28/17,,22:20:00,1/28/17,22:30:00,2,,6,,3,2,-84.39313,33.78891
1/28/17,,22:30:00,1/28/17,22:30:00,1,,6,,1,131,-84.40816,33.72317
1/28/17,,18:45:00,1/28/17,23:00:00,1,,6,,6,,-84.38943,33.81353
1/28/17,,20:30:00,1/28/17,23:20:00,1,,6,,6,51,-84.39164,33.79874
1/28/17,,19:00:00,1/28/17,22:00:00,1,,6,,2,,-84.37412,33.81267
1/28/17,,0:01:00,1/28/17,0:08:00,1,,6,,1,97,-84.36107,33.77441
1/28/17,,20:30:00,1/28/17,7:41:00,1,,6,,1,99,-84.37864,33.83947
1/28/17,,18:00:00,1/28/17,0:30:00,3,,5,,6,149,-84.36284,33.7134
1/28/17,,17:00:00,1/28/17,0:15:00,1,,5,,1,2,-84.41358,33.78235
1/28/17,,1:16:00,1/28/17,1:16:00,1,,6,,1,19,-84.41018,33.7008
1/28/17,,22:00:00,1/28/17,0:30:00,1,,5,,1,37,-84.39355,33.80799
1/28/17,,22:00:00,1/28/17,1:30:00,1,,5,,1,51,-84.38047,33.78178
1/28/17,,23:30:00,1/28/17,2:18:00,1,,6,,1,97,-84.36327,33.77467
1/28/17,,2:15:00,1/28/17,2:17:00,1,,6,,8,58,-84.36218,33.82545
1/28/17,,1:00:00,1/28/17,2:30:00,1,,6,,10,48,0,0
1/28/17,,2:40:00,1/28/17,3:07:00,1,,6,,1,11,-84.40902,33.68274
1/28/17,,2:00:00,1/28/17,3:00:00,2,,6,,7,17,-84.36313,33.85119
1/28/17,,3:40:00,1/28/17,4:15:00,1,,6,,3,4,-84.40341,33.74348
1/28/17,,3:20:00,1/28/17,4:20:00,1,,6,,1,1,-84.39252,33.75964
1/28/17,,4:25:00,1/28/17,4:56:00,1,,6,,8,40,-84.40562,33.67626
1/28/17,,7:28:00,1/28/17,7:28:00,1,,6,,1,30,-84.42632,33.81348
1/28/17,,7:00:00,1/28/17,7:10:00,1,,6,,1,55,-84.47537,33.81069
1/28/17,,2:30:00,1/28/17,7:30:00,1,,6,,8,24,-84.35046,33.7402
1/28/17,,8:00:00,1/28/17,9:00:00,1,,6,,1,62,-84.40806,33.74043
1/28/17,,0:45:00,1/28/17,8:10:00,1,,6,,7,63,-84.41356,33.80838
1/28/17,,8:53:00,1/28/17,8:53:00,1,,6,,6,16,-84.38124,33.7064
1/28/17,,23:00:00,1/28/17,2:00:00,1,,6,,1,1,-84.39602,33.76485
1/28/17,,21:00:00,1/28/17,9:00:00,1,,6,,1,187,-84.37715,33.71641
1/28/17,,21:00:00,1/28/17,8:00:00,1,,6,,1,109,-84.35618,33.84691
1/28/17,,18:00:00,1/28/17,9:30:00,1,,8,,7,6,-84.34116,33.74032
1/28/17,,0:00:00,1/28/17,8:00:00,1,,8,,2,2,-84.404,33.78538
1/28/17,,10:30:00,1/28/17,10:40:00,1,,6,,9,16,-84.38178,33.70058
1/28/17,,10:15:00,1/28/17,10:50:00,1,,6,,1,58,-84.36559,33.82295
1/28/17,,21:45:00,1/28/17,10:45:00,1,,6,,8,39,-84.3767,33.75479
1/28/17,,23:30:00,1/28/17,8:00:00,2,,6,,1,123,-84.31844,33.76454
1/28/17,,17:00:00,1/28/17,11:48:00,1,,8,,2,106,-84.45723,33.78357
1/28/17,,11:00:00,1/28/17,12:00:00,1,,6,,1,141,-84.44066,33.73515
1/28/17,,23:00:00,1/28/17,8:00:00,1,,6,,1,57,-84.40924,33.7102
1/28/17,,3:07:00,1/28/17,3:07:00,1,,6,,8,116,-84.35201,33.84714
1/28/17,,14:30:00,1/28/17,12:15:00,1,,6,,8,66,-84.48372,33.70623
1/28/17,,21:30:00,1/28/17,12:00:00,1,,6,,8,71,-84.3885,33.64992
1/28/17,,13:04:00,1/28/17,13:04:00,1,,6,,1,12,-84.38851,33.71265
1/28/17,,9:36:00,1/28/17,13:20:00,1,,6,,1,51,-84.38726,33.77195
1/28/17,,13:25:00,1/28/17,13:25:00,1,,6,,9,112,-84.42284,33.72518
1/28/17,,13:00:00,1/28/17,13:47:00,2,,6,,9,52,-84.43443,33.71493
1/28/17,,8:00:00,1/28/17,13:00:00,1,,8,,8,11,-84.40826,33.69231
1/28/17,,21:00:00,1/28/17,14:00:00,1,,6,,1,51,-84.38745,33.77308
1/28/17,,7:00:00,1/28/17,11:45:00,1,,6,,6,90,-84.50753,33.76852
1/28/17,,8:30:00,1/28/17,14:00:00,1,,6,,1,7,-84.37498,33.7478
1/28/17,,13:20:00,1/28/17,14:30:00,1,,6,,1,38,-84.41575,33.79835
1/28/17,,0:00:00,1/28/17,12:00:00,1,,8,,8,103,-84.37144,33.67339
1/28/17,,14:30:00,1/28/17,15:00:00,1,,6,,2,23,-84.36212,33.84676
1/28/17,,15:00:00,1/28/17,15:40:00,1,,6,,9,112,-84.42373,33.72562
1/28/17,,15:42:00,1/28/17,15:42:00,1,,6,,1,135,-84.49113,33.78619
1/28/17,,15:30:00,1/28/17,15:50:00,1,,6,,2,91,-84.41736,33.763
1/28/17,,10:00:00,1/28/17,16:30:00,1,,6,,1,16,-84.39452,33.70226
1/28/17,,16:35:00,1/28/17,16:47:00,1,,6,,9,45,-84.50814,33.76316
1/28/17,,16:00:00,1/28/17,18:45:00,1,,6,,1,,-84.36922,33.78223
1/28/17,,14:00:00,1/28/17,18:30:00,1,,6,,2,70,-84.4168,33.74057
1/28/17,,18:00:00,1/28/17,19:15:00,1,,6,,2,18,-84.34813,33.75605
1/28/17,,19:15:00,1/28/17,19:35:00,3,,6,,9,48,-84.40534,33.76906
1/28/17,,19:47:00,1/28/17,19:47:00,1,,6,,6,3,-84.39604,33.73372
1/28/17,,2:00:00,1/28/17,20:00:00,1,,6,,1,99,-84.37551,33.841
1/28/17,,20:40:00,1/28/17,20:50:00,1,,6,,3,51,-84.38284,33.77489
1/28/17,,20:45:00,1/28/17,21:00:00,1,,6,,3,91,-84.40449,33.75794
1/28/17,,19:20:00,1/28/17,19:29:00,1,,6,,9,21,-84.43756,33.76566
1/28/17,,10:33:00,1/28/17,11:33:00,1,,6,,8,93,-84.39544,33.79326
1/28/17,,22:17:00,1/28/17,23:30:00,1,,6,,3,40,-84.40639,33.68067
1/28/17,,21:52:00,1/28/17,22:52:00,2,,6,,8,,-84.49741,33.74716
1/28/17,,22:20:00,1/28/17,22:30:00,1,,6,,8,53,-84.49685,33.68593
1/28/17,,16:00:00,1/28/17,16:30:00,1,,6,,1,79,-84.53578,33.72507
1/28/17,,20:00:00,1/3/17,23:00:00,1,,2,,1,102,-84.36924,33.6887
1/28/17,,17:59:00,1/27/17,17:59:00,,,6,,11,10,-84.43922,33.7528
1/27/17,,0:05:00,1/27/17,0:55:00,1,,5,,9,102,-84.3962,33.68166
1/27/17,,3:20:00,1/27/17,3:41:00,1,,5,,2,116,-84.35322,33.82507
1/27/17,,6:35:00,1/27/17,6:42:00,2,,5,,3,8,-84.37206,33.76421
1/27/17,,21:45:00,1/27/17,6:50:00,1,,5,,1,7,-84.36911,33.7464
1/27/17,,11:50:00,1/26/17,13:40:00,1,,4,,1,4,-84.39802,33.75232
1/27/17,,21:00:00,1/27/17,7:00:00,1,,5,,8,173,-84.35592,33.85422
1/27/17,,7:05:00,1/27/17,7:20:00,1,,5,,8,58,-84.3631,33.82313
1/27/17,,21:00:00,1/27/17,5:30:00,1,,5,,1,98,-84.38293,33.82103
1/27/17,,22:30:00,1/27/17,7:00:00,2,,5,,1,86,-84.39773,33.80251
1/27/17,,3:30:00,1/27/17,10:00:00,1,,5,,1,119,-84.3529,33.77183
1/27/17,,3:30:00,1/27/17,4:00:00,1,,5,,1,21,-84.4525,33.77255
1/27/17,,9:00:00,1/27/17,9:46:00,1,,5,,3,10,-84.43945,33.74858
1/27/17,,9:40:00,1/27/17,9:55:00,1,,5,,1,53,-84.49773,33.68677
1/27/17,,10:08:00,1/27/17,11:08:00,1,,5,,6,102,-84.39575,33.68637
1/27/17,,9:30:00,1/27/17,10:00:00,4,,5,,1,181,-84.35975,33.6837
1/27/17,,23:35:00,1/26/17,23:45:00,1,,4,,7,1,-84.39018,33.75825
1/27/17,,14:00:00,1/27/17,6:00:00,1,,4,,2,70,-84.42217,33.73771
1/27/17,,10:00:00,1/27/17,10:10:00,1,,5,,9,70,-84.43276,33.73812
1/27/17,,10:10:00,1/27/17,10:50:00,3,,5,,4,11,-84.40624,33.68348
1/27/17,,15:00:00,1/25/17,15:10:00,1,,3,,2,8,-84.36513,33.77323
1/27/17,,10:00:00,1/27/17,10:30:00,1,,5,,1,122,-84.33666,33.7788
1/27/17,,11:00:00,1/27/17,11:00:00,1,,5,,9,203,-84.45073,33.70015
1/27/17,,16:00:00,1/27/17,8:15:00,1,,5,,2,104,-84.36461,33.72266
1/27/17,,10:55:00,1/27/17,11:40:00,1,,5,,2,91,-84.41457,33.75504
1/27/17,,16:30:00,1/27/17,7:45:00,1,,8,,2,61,-84.30053,33.75238
1/27/17,,13:06:00,1/27/17,13:30:00,1,,5,,2,119,-84.35467,33.7734
1/27/17,,12:00:00,1/27/17,12:45:00,1,,5,,2,35,-84.4428,33.81473
1/27/17,,18:00:00,1/27/17,10:30:00,1,,5,,6,25,-84.42313,33.86866
1/27/17,,13:28:00,1/27/17,13:28:00,1,,5,,6,48,-84.41509,33.77227
1/27/17,,12:00:00,1/27/17,11:00:00,1,,4,,1,30,-84.42097,33.80261
1/27/17,,13:50:00,1/27/17,14:10:00,2,,5,,1,22,-84.38498,33.83157
1/27/17,,14:30:00,1/27/17,14:30:00,1,,8,,2,8,-84.36504,33.77296
1/27/17,,12:00:00,1/27/17,13:00:00,2,,5,,1,,-84.39682,33.8082
1/27/17,,18:00:00,12/3/16,13:00:00,1,,6,,8,70,-84.41671,33.74053
1/27/17,,7:22:00,1/27/17,7:40:00,1,,5,,2,39,-84.37465,33.75464
1/27/17,,15:10:00,1/27/17,16:00:00,1,,5,,1,51,-84.37867,33.78218
1/27/17,,10:00:00,1/27/17,16:19:00,1,,5,,8,58,-84.36471,33.82353
1/27/17,,13:00:00,1/27/17,15:40:00,1,,5,,6,110,-84.47694,33.77377
1/27/17,,16:43:00,1/27/17,19:00:00,1,,5,,2,1,-84.39201,33.7532
1/27/17,,16:30:00,1/27/17,16:49:00,1,,5,,2,131,-84.40816,33.72317
1/27/17,,15:00:00,1/27/17,17:00:00,1,,5,,2,41,-84.50475,33.77717
1/27/17,,20:00:00,1/27/17,17:35:00,1,,5,,1,227,-84.50108,33.69867
1/27/17,,6:00:00,1/27/17,6:15:00,1,,5,,2,1,-84.39669,33.76564
1/27/17,,16:30:00,1/27/17,17:45:00,1,,5,,2,162,-84.31429,33.74533
1/27/17,,18:27:00,1/27/17,18:28:00,1,,5,,8,91,-84.41457,33.75504
1/27/17,,18:37:00,1/27/17,19:00:00,1,,5,,9,94,-84.46338,33.75847
1/27/17,,18:00:00,1/27/17,18:20:00,1,,5,,1,22,-84.38498,33.83182
1/27/17,,18:56:00,1/27/17,18:56:00,1,,5,,2,119,-84.35467,33.7734
1/27/17,,19:10:00,1/27/17,19:30:00,1,,5,,2,58,-84.36532,33.82742
1/27/17,,18:03:00,1/27/17,19:00:00,1,,5,,2,112,-84.43733,33.72407
1/27/17,,15:00:00,1/27/17,19:31:00,1,,8,,2,,-84.38951,33.81356
1/27/17,,19:35:00,1/27/17,19:37:00,1,,5,,8,31,-84.50936,33.74366
1/27/17,,18:00:00,1/27/17,19:30:00,1,,5,,6,162,-84.31162,33.74463
1/27/17,,19:50:00,1/27/17,19:50:00,1,,5,,1,12,-84.39276,33.71691
1/27/17,,20:00:00,1/27/17,20:30:00,1,,5,,2,1,-84.38441,33.75935
1/27/17,,20:20:00,1/27/17,20:30:00,1,,5,,2,8,-84.37205,33.76467
1/27/17,,21:00:00,1/27/17,21:03:00,0,,5,,2,18,-84.34057,33.75314
1/27/17,,21:20:00,1/27/17,21:27:00,2,,5,,3,22,-84.37585,33.82302
1/27/17,,19:30:00,1/27/17,21:40:00,1,,5,,6,31,-84.50858,33.7451
1/27/17,,17:00:00,1/27/17,21:57:00,1,,5,,1,7,-84.37456,33.74659
1/27/17,,9:30:00,1/27/17,20:00:00,1,,5,,2,22,-84.38236,33.8342
1/27/17,,21:25:00,1/27/17,22:30:00,1,,5,,1,51,-84.38296,33.77605
1/27/17,,19:45:00,1/27/17,22:15:00,1,,5,,1,47,-84.38311,33.84251
1/27/17,,19:30:00,1/27/17,22:30:00,1,,5,,1,1,-84.39669,33.76296
1/27/17,,22:45:00,1/27/17,22:57:00,3,,5,,5,82,-84.36356,33.80931
1/27/17,,23:05:00,1/27/17,23:05:00,1,,5,,1,26,-84.35553,33.7645
1/27/17,,20:30:00,1/27/17,23:28:00,1,,5,,1,,-84.30267,33.73816
1/27/17,,23:00:00,1/27/17,23:35:00,1,,5,,1,7,-84.35903,33.74058
1/27/17,,19:30:00,1/28/17,0:00:00,4,,5,,1,4,-84.40086,33.74869
1/27/17,,5:20:00,1/27/17,5:30:00,1,,5,,2,,-84.42657,33.63848
1/26/17,,0:42:00,1/26/17,0:43:00,1,,4,,9,91,-84.4137,33.76194
1/26/17,,0:30:00,1/26/17,1:00:00,1,,4,,10,1,0,0
1/26/17,,0:01:00,1/26/17,1:04:00,1,,4,,2,64,-84.35026,33.75251
1/26/17,,1:45:00,1/26/17,1:52:00,1,,4,,1,65,-84.36653,33.74776
1/26/17,,23:30:00,1/26/17,1:50:00,1,,4,,1,118,-84.3759,33.84183
1/26/17,,1:30:00,1/26/17,3:45:00,1,,4,,7,51,-84.38453,33.78485
1/26/17,,5:30:00,1/26/17,5:59:00,1,,4,,7,89,-84.38764,33.73206
1/26/17,,3:50:00,1/26/17,4:30:00,1,,4,,1,103,-84.351,33.65807
1/26/17,,18:30:00,1/26/17,6:16:00,1,,4,,8,123,-84.33094,33.76762
1/26/17,,4:30:00,1/26/17,6:51:00,2,,4,,7,6,-84.3227,33.72555
1/26/17,,6:45:00,1/26/17,7:30:00,1,,4,,8,66,-84.49611,33.69969
1/26/17,,15:00:00,1/26/17,6:25:00,1,,3,,2,2,-84.41331,33.78127
1/26/17,,18:00:00,1/26/17,8:00:00,1,,4,,1,84,-84.33598,33.74966
1/26/17,,0:15:00,1/26/17,1:00:00,1,,4,,8,21,-84.44475,33.76554
1/26/17,,18:30:00,1/26/17,7:00:00,1,,4,,6,7,-84.36062,33.73528
1/26/17,,21:00:00,1/26/17,8:35:00,1,,4,,8,34,-84.42125,33.78949
1/26/17,,8:00:00,1/26/17,9:00:00,1,,4,,9,78,-84.359,33.691
1/26/17,,7:30:00,1/26/17,8:20:00,1,,4,,2,51,-84.38719,33.77692
1/26/17,,19:00:00,1/26/17,9:33:00,1,,4,,1,3,-84.40024,33.73745
1/26/17,,14:00:00,1/25/17,14:30:00,1,,3,,2,,-84.39361,33.80991
1/26/17,,18:20:00,1/25/17,18:20:00,1,,3,,1,191,-84.43153,33.84746
1/26/17,,10:00:00,1/26/17,10:17:00,1,,4,,2,70,-84.41751,33.7398
1/26/17,,11:00:00,1/25/17,17:00:00,1,,3,,2,112,-84.4352,33.73313
1/26/17,,18:00:00,1/26/17,9:30:00,1,,4,,2,1,-84.38466,33.76646
1/26/17,,11:30:00,1/24/17,11:50:00,1,,8,,2,58,-84.36521,33.824
1/26/17,,20:00:00,1/26/17,8:00:00,1,,4,,1,75,-84.35492,33.81923
1/26/17,,11:00:00,1/26/17,11:30:00,1,,4,,2,31,-84.50997,33.74107
1/26/17,,12:30:00,1/26/17,13:03:00,1,,4,,2,1,-84.38314,33.76157
1/26/17,,13:20:00,1/26/17,13:25:00,1,,4,,2,1,-84.38964,33.75194
1/26/17,,9:50:00,1/26/17,13:50:00,1,,4,,1,1,-84.38905,33.75832
1/26/17,,12:00:00,1/21/17,14:00:00,3,,6,,6,7,-84.36543,33.74458
1/26/17,,14:00:00,1/26/17,14:12:00,1,,4,,2,1,-84.39208,33.75312
1/26/17,,14:15:00,1/26/17,14:45:00,1,,4,,2,58,-84.36521,33.824
1/26/17,,6:00:00,1/23/17,8:00:00,1,,1,,1,103,-84.37144,33.67339
1/26/17,,15:00:00,1/26/17,15:30:00,1,,4,,2,18,-84.34619,33.75674
1/26/17,,1:23:00,1/26/17,1:30:00,1,,4,,6,16,-84.38124,33.7064
1/26/17,,15:33:00,1/26/17,16:55:00,1,,4,,9,51,-84.38406,33.77997
1/26/17,,12:00:00,1/26/17,12:30:00,1,,4,,1,17,-84.36617,33.84969
1/26/17,,20:00:00,1/26/17,16:34:00,1,,4,,2,66,-84.49653,33.69931
1/26/17,,16:41:00,1/26/17,16:51:00,1,,4,,6,110,-84.48589,33.77604
1/26/17,,8:00:00,1/26/17,13:15:00,1,,4,,2,125,-84.36815,33.84642
1/26/17,,22:00:00,1/26/17,17:30:00,1,,4,,2,1,-84.39585,33.76801
1/26/17,,18:00:00,1/26/17,18:35:00,1,,4,,2,18,-84.34796,33.75826
1/26/17,,12:00:00,1/26/17,18:29:00,1,,8,,6,60,-84.45944,33.74891
1/26/17,,18:25:00,1/26/17,18:57:00,1,,4,,9,31,-84.50873,33.75078
1/26/17,,19:00:00,1/26/17,19:08:00,1,,4,,1,19,-84.4109,33.69731
1/26/17,,19:54:00,1/26/17,20:40:00,1,,4,,2,23,-84.36212,33.84676
1/26/17,,18:49:00,1/22/17,19:00:00,1,,8,,2,17,-84.36278,33.85302
1/26/17,,20:12:00,1/26/17,20:20:00,1,,4,,6,36,-84.44919,33.78956
1/26/17,,20:08:00,1/26/17,20:09:00,1,,4,,2,59,-84.47236,33.7762
1/26/17,,20:00:00,1/26/17,21:15:00,1,,4,,6,6,-84.3442,33.74425
1/26/17,,21:50:00,1/26/17,21:50:00,1,,4,,1,137,-84.40723,33.74792
1/26/17,,21:00:00,1/26/17,21:55:00,1,,4,,1,97,-84.36179,33.77412
1/26/17,,20:00:00,1/26/17,22:00:00,1,,4,,1,4,-84.40329,33.74753
1/26/17,,17:00:00,1/26/17,22:00:00,2,,4,,1,184,-84.39407,33.80482
1/26/17,,22:15:00,1/26/17,22:20:00,1,,4,,3,53,-84.48269,33.697
1/26/17,,5:30:00,1/26/17,22:30:00,1,,4,,6,203,-84.45149,33.70055
1/26/17,,13:00:00,1/26/17,22:30:00,1,,4,,6,61,-84.29211,33.73984
1/26/17,,23:00:00,1/26/17,23:09:00,1,,4,,8,51,-84.38745,33.79607
1/26/17,,23:37:00,1/26/17,23:37:00,2,,4,,1,119,-84.35274,33.77082
1/25/17,,23:45:00,1/25/17,0:07:00,1,,2,,3,70,-84.4168,33.74057
1/25/17,,20:00:00,1/25/17,1:16:00,1,,2,,1,8,-84.36477,33.75934
1/25/17,,0:05:00,1/25/17,2:37:00,1,,3,,1,,-84.39274,33.81203
1/25/17,,4:05:00,1/25/17,4:05:00,1,,3,,9,89,-84.39127,33.73405
1/25/17,,22:00:00,1/25/17,4:30:00,1,,3,,6,53,-84.49403,33.6697
1/25/17,,6:51:00,1/25/17,11:30:00,1,,3,,9,40,-84.4059,33.68116
1/25/17,,7:00:00,1/25/17,7:01:00,1,,3,,8,10,-84.44265,33.75118
1/25/17,,21:30:00,1/25/17,7:00:00,1,,3,,1,177,-84.48333,33.74178
1/25/17,,5:00:00,1/25/17,6:00:00,1,,8,,2,8,-84.38027,33.76861
1/25/17,,22:00:00,1/24/17,23:00:00,1,,2,,1,20,-84.42057,33.74647
1/25/17,,11:30:00,1/24/17,12:00:00,1,,2,,8,119,-84.36128,33.7735
1/25/17,,19:00:00,1/25/17,8:56:00,1,,3,,1,199,-84.4285,33.7839
1/25/17,,9:00:00,1/25/17,9:06:00,1,,3,,1,34,-84.42561,33.80058
1/25/17,,12:00:00,1/25/17,9:00:00,1,,8,,2,6,-84.33833,33.73874
1/25/17,,9:22:00,1/25/17,9:24:00,1,,3,,5,97,-84.35538,33.78207
1/25/17,,12:00:00,1/24/17,22:00:00,1,,8,,2,,-84.39145,33.81096
1/25/17,,9:30:00,1/25/17,9:45:00,1,,3,,1,135,-84.49013,33.78652
1/25/17,,22:00:00,1/25/17,8:45:00,1,,3,,1,1,-84.38819,33.76235
1/25/17,,9:45:00,1/25/17,10:00:00,1,,3,,2,58,-84.36521,33.824
1/25/17,,20:30:00,1/25/17,10:11:00,1,,3,,2,19,-84.40813,33.70602
1/25/17,,8:00:00,1/25/17,10:00:00,1,,3,,6,131,-84.41182,33.73011
1/25/17,,15:00:00,1/2/17,15:15:00,1,,1,,2,18,-84.34619,33.75674
1/25/17,,11:22:00,1/25/17,11:28:00,1,,3,,2,2,-84.404,33.78538
1/25/17,,17:15:00,1/25/17,6:30:00,1,,2,,6,1,-84.39391,33.76869
1/25/17,,17:45:00,1/25/17,7:30:00,1,,3,,2,51,-84.39002,33.78007
1/25/17,,6:30:00,1/25/17,8:00:00,1,,3,,8,57,-84.41652,33.72161
1/25/17,,20:00:00,1/25/17,11:00:00,1,,3,,1,116,-84.35948,33.84226
1/25/17,,11:55:00,1/25/17,12:10:00,2,,3,,9,202,-84.52315,33.71771
1/25/17,,12:00:00,1/25/17,10:00:00,1,,8,,8,13,-84.45746,33.70103
1/25/17,,12:09:00,1/25/17,12:09:00,1,,3,,6,10,-84.4313,33.74849
1/25/17,,12:00:00,1/25/17,12:00:00,1,,3,,6,69,-84.37152,33.68149
1/25/17,,11:30:00,1/25/17,11:50:00,2,,3,,1,17,-84.37949,33.87728
1/25/17,,12:00:00,1/25/17,12:20:00,1,,3,,2,51,-84.38946,33.78123
1/25/17,,12:00:00,1/24/17,16:00:00,1,,2,,1,110,-84.48219,33.76139
1/25/17,,13:00:00,1/25/17,14:00:00,1,,3,,2,8,-84.38023,33.77067
1/25/17,,13:00:00,1/25/17,14:00:00,2,,3,,3,75,-84.35201,33.82169
1/25/17,,6:30:00,1/25/17,13:43:00,1,,3,,1,17,-84.36617,33.84969
1/25/17,,13:00:00,1/25/17,13:15:00,1,,3,,1,26,-84.35064,33.76519
1/25/17,,23:30:00,1/25/17,5:00:00,1,,3,,2,177,-84.48297,33.74286
1/25/17,,14:01:00,1/25/17,14:01:00,1,,3,,8,19,-84.40817,33.70228
1/25/17,,12:00:00,1/25/17,12:15:00,1,,3,,2,91,-84.41457,33.75504
1/25/17,,11:00:00,1/25/17,15:00:00,1,,3,,1,8,-84.36812,33.77151
1/25/17,,14:30:00,1/25/17,14:45:00,1,,3,,2,19,-84.41793,33.70923
1/25/17,,15:00:00,1/25/17,15:13:00,1,,8,,8,16,-84.39835,33.7007
1/25/17,,16:30:00,1/25/17,13:00:00,1,,3,,6,177,-84.4823,33.74177
